VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
23568,23568,Geetha,75,Female,0
23569,23569,Lakshmi,78,Male,0
23570,23570,Kavya,49,Male,0
23571,23571,Nagaraj,68,Male,0
23572,23572,Pooja,20,Female,0
23573,23573,Geetha,51,Male,0
23574,23574,Geetha,64,Female,0
23575,23575,Venkatesh,8,Male,0
23576,23576,Manjunath,3,Male,0
23577,23577,Kavya,58,Female,0
23578,23578,Bhavya,7,Male,0
23579,23579,Deepa,51,Male,0
23580,23580,Anitha,54,Female,0
23581,23581,Geetha,11,Male,0
23582,23582,Deepa,31,Male,0
23583,23583,Kavya,55,Female,0
23584,23584,Lakshmi,81,Female,0
23585,23585,Deepa,24,Male,0
23586,23586,Bhavya,72,Male,0
23587,23587,Nagaraj,4,Male,0
23588,23588,Nagaraj,21,Male,0
23589,23589,Ravi,62,Male,0
23590,23590,Manjunath,77,Male,0
23591,23591,Deepa,21,Female,0
23592,23592,Nagaraj,32,Male,0
23593,23593,Deepa,37,Male,0
23594,23594,Geetha,51,Female,0
23595,23595,Bhavya,61,Male,0
23596,23596,Manjunath,30,Male,0
23597,23597,Ravi,20,Male,0
23598,23598,Anitha,80,Female,0
23599,23599,Deepa,27,Female,0
23600,23600,Kavya,35,Female,0
23601,23601,Ravi,50,Female,0
23602,23602,Kavya,37,Male,0
23603,23603,Kavya,38,Male,0
23604,23604,Anitha,39,Female,0
23605,23605,Deepa,38,Male,0
23606,23606,Deepa,13,Female,0
23607,23607,Lakshmi,57,Female,0
23608,23608,Venkatesh,77,Female,0
23609,23609,Ravi,63,Female,0
23610,23610,Anitha,55,Female,0
23611,23611,Deepa,37,Female,0
23612,23612,Deepa,85,Male,0
23613,23613,Anitha,85,Male,0
23614,23614,Venkatesh,47,Male,0
23615,23615,Pooja,0,Male,0
23616,23616,Sowmya,30,Female,0
23617,23617,Deepa,25,Male,0
23618,23618,Kavya,70,Female,0
23619,23619,Venkatesh,13,Female,0
23620,23620,Kavya,1,Female,0
23621,23621,Kavya,19,Female,0
23622,23622,Bhavya,8,Male,0
23623,23623,Venkatesh,10,Female,0
23624,23624,Lakshmi,27,Male,0
23625,23625,Sowmya,50,Female,0
23626,23626,Nagaraj,65,Male,0
23627,23627,Sowmya,35,Female,0
23628,23628,Nagaraj,15,Male,0
23629,23629,Sowmya,27,Male,0
23630,23630,Venkatesh,9,Female,0
23631,23631,Kavya,17,Female,0
23632,23632,Ravi,10,Male,0
23633,23633,Manjunath,78,Male,0
23634,23634,Officer_045,27,Male,1
23635,23635,Nagaraj,82,Female,0
23636,23636,Geetha,61,Male,0
23637,23637,Anitha,59,Male,0
23638,23638,Kavya,73,Female,0
23639,23639,Manjunath,82,Male,0
23640,23640,Lakshmi,23,Male,0
23641,23641,Manjunath,76,Female,0
23642,23642,Venkatesh,21,Male,0
23643,23643,Pooja,62,Female,0
23644,23644,Kavya,48,Female,0
23645,23645,Manjunath,74,Male,0
23646,23646,Kavya,30,Female,0
23647,23647,Venkatesh,31,Male,0
23648,23648,Nagaraj,4,Female,0
23649,23649,Venkatesh,69,Male,0
23650,23650,Venkatesh,51,Female,0
23651,23651,Kavya,3,Female,0
23652,23652,Nagaraj,50,Male,0
23653,23653,Lakshmi,54,Male,0
23654,23654,Pooja,78,Female,0
23655,23655,Deepa,52,Female,0
23656,23656,Lakshmi,23,Female,0
23657,23657,Manjunath,46,Female,0
23658,23658,Deepa,23,Female,0
23659,23659,Nagaraj,59,Female,0
23660,23660,Lakshmi,76,Female,0
23661,23661,Deepa,22,Male,0
23662,23662,Kavya,8,Male,0
23663,23663,Manjunath,3,Male,0
23664,23664,Pooja,31,Female,0
23665,23665,Geetha,65,Male,0
23666,23666,Bhavya,36,Female,0
23667,23667,Venkatesh,83,Female,0
23668,23668,Venkatesh,74,Male,0
23669,23669,Geetha,8,Male,0
23670,23670,Sowmya,1,Male,0
23671,23671,Geetha,1,Female,0
23672,23672,Bhavya,65,Male,0
23673,23673,Geetha,26,Male,0
23674,23674,Sowmya,71,Female,0
23675,23675,Geetha,8,Male,0
23676,23676,Venkatesh,16,Female,0
23677,23677,Bhavya,21,Female,0
23678,23678,Manjunath,21,Female,0
23679,23679,Venkatesh,60,Female,0
23680,23680,Bhavya,23,Male,0
23681,23681,Pooja,73,Male,0
23682,23682,Kavya,69,Male,0
23683,23683,Bhavya,21,Female,0
23684,23684,Kavya,23,Female,0
23685,23685,Anitha,84,Female,0
23686,23686,Manjunath,84,Male,0
23687,23687,Lakshmi,78,Female,0
23688,23688,Lakshmi,77,Male,0
23689,23689,Deepa,17,Male,0
23690,23690,Ravi,68,Female,0
23691,23691,Ravi,85,Male,0
23692,23692,Deepa,81,Female,0
23693,23693,Deepa,32,Male,0
23694,23694,Deepa,21,Male,0
23695,23695,Kavya,38,Female,0
23696,23696,Pooja,32,Female,0
23697,23697,Bhavya,66,Male,0
23698,23698,Pooja,30,Male,0
23699,23699,Nagaraj,66,Female,0
23700,23700,Geetha,18,Male,0
23701,23701,Lakshmi,51,Female,0
23702,23702,Ravi,48,Female,0
23703,23703,Nagaraj,65,Female,0
23704,23704,Lakshmi,26,Male,0
23705,23705,Deepa,74,Male,0
23706,23706,Lakshmi,13,Female,0
23707,23707,Venkatesh,56,Female,0
23708,23708,Geetha,12,Female,0
23709,23709,Sowmya,18,Female,0
23710,23710,Ravi,80,Male,0
23711,23711,Geetha,81,Female,0
23712,23712,Bhavya,17,Male,0
23713,23713,Kavya,58,Female,0
23714,23714,Pooja,13,Male,0
23715,23715,Kavya,48,Female,0
23716,23716,Deepa,85,Male,0
23717,23717,Kavya,49,Male,0
23718,23718,Kavya,58,Female,0
23719,23719,Lakshmi,32,Female,0
23720,23720,Anitha,36,Male,0
23721,23721,Nagaraj,34,Female,0
23722,23722,Manjunath,37,Male,0
23723,23723,Manjunath,6,Male,0
23724,23724,Officer_033,50,Male,1
23725,23725,Anitha,29,Male,0
23726,23726,Ravi,30,Female,0
23727,23727,Pooja,85,Male,0
23728,23728,Sowmya,59,Female,0
23729,23729,Geetha,39,Male,0
23730,23730,Bhavya,82,Male,0
23731,23731,Venkatesh,81,Male,0
23732,23732,Sowmya,83,Female,0
23733,23733,Lakshmi,47,Male,0
23734,23734,Nagaraj,0,Female,0
23735,23735,Geetha,20,Male,0
23736,23736,Bhavya,3,Female,0
23737,23737,Manjunath,75,Female,0
23738,23738,Kavya,51,Male,0
23739,23739,Lakshmi,21,Female,0
23740,23740,Nagaraj,42,Male,0
23741,23741,Geetha,41,Female,0
23742,23742,Anitha,63,Female,0
23743,23743,Officer_025,52,Male,1
23744,23744,Nagaraj,0,Male,0
23745,23745,Ravi,52,Male,0
23746,23746,Pooja,4,Male,0
23747,23747,Anitha,74,Male,0
23748,23748,Manjunath,19,Female,0
23749,23749,Sowmya,25,Male,0
23750,23750,Geetha,58,Female,0
23751,23751,Sowmya,6,Female,0
23752,23752,Kavya,41,Male,0
23753,23753,Nagaraj,66,Male,0
23754,23754,Anitha,74,Male,0
23755,23755,Pooja,51,Male,0
23756,23756,Nagaraj,49,Female,0
23757,23757,Anitha,67,Male,0
23758,23758,Geetha,75,Female,0
23759,23759,Venkatesh,21,Female,0
23760,23760,Sowmya,35,Female,0
23761,23761,Sowmya,15,Male,0
23762,23762,Sowmya,68,Male,0
23763,23763,Bhavya,65,Male,0
23764,23764,Ravi,60,Male,0
23765,23765,Lakshmi,6,Female,0
23766,23766,Manjunath,16,Female,0
23767,23767,Lakshmi,50,Female,0
23768,23768,Nagaraj,28,Female,0
23769,23769,Nagaraj,75,Female,0
23770,23770,Deepa,53,Female,0
23771,23771,Deepa,21,Male,0
23772,23772,Sowmya,10,Male,0
23773,23773,Anitha,53,Female,0
23774,23774,Ravi,40,Male,0
23775,23775,Bhavya,59,Male,0
23776,23776,Bhavya,65,Female,0
23777,23777,Pooja,39,Male,0
23778,23778,Kavya,50,Male,0
23779,23779,Ravi,8,Male,0
23780,23780,Kavya,67,Male,0
23781,23781,Venkatesh,80,Female,0
23782,23782,Nagaraj,71,Male,0
23783,23783,Lakshmi,81,Female,0
23784,23784,Nagaraj,81,Male,0
23785,23785,Nagaraj,33,Male,0
23786,23786,Lakshmi,85,Male,0
23787,23787,Nagaraj,15,Female,0
23788,23788,Ravi,85,Female,0
23789,23789,Manjunath,9,Male,0
23790,23790,Kavya,50,Female,0
23791,23791,Venkatesh,38,Female,0
23792,23792,Venkatesh,74,Male,0
23793,23793,Manjunath,60,Male,0
23794,23794,Kavya,81,Male,0
23795,23795,Lakshmi,81,Male,0
23796,23796,Deepa,53,Female,0
23797,23797,Pooja,48,Female,0
23798,23798,Geetha,43,Male,0
23799,23799,Anitha,23,Male,0
23800,23800,Pooja,24,Female,0
23801,23801,Kavya,83,Male,0
23802,23802,Lakshmi,4,Male,0
23803,23803,Lakshmi,32,Female,0
23804,23804,Pooja,72,Female,0
23805,23805,Kavya,7,Male,0
23806,23806,Deepa,81,Female,0
23807,23807,Ravi,63,Female,0
23808,23808,Deepa,22,Female,0
23809,23809,Nagaraj,39,Male,0
23810,23810,Pooja,77,Female,0
23811,23811,Deepa,30,Male,0
23812,23812,Nagaraj,13,Male,0
23813,23813,Nagaraj,78,Male,0
23814,23814,Nagaraj,19,Female,0
23815,23815,Bhavya,18,Female,0
23816,23816,Pooja,3,Male,0
23817,23817,Sowmya,70,Male,0
23818,23818,Ravi,44,Male,0
23819,23819,Lakshmi,72,Male,0
23820,23820,Ravi,0,Female,0
23821,23821,Geetha,51,Female,0
23822,23822,Venkatesh,21,Male,0
23823,23823,Bhavya,27,Male,0
23824,23824,Sowmya,34,Female,0
23825,23825,Anitha,74,Female,0
23826,23826,Nagaraj,76,Female,0
23827,23827,Venkatesh,28,Male,0
23828,23828,Manjunath,11,Female,0
23829,23829,Geetha,39,Male,0
23830,23830,Anitha,49,Male,0
23831,23831,Venkatesh,85,Male,0
23832,23832,Anitha,40,Female,0
23833,23833,Geetha,40,Female,0
23834,23834,Venkatesh,31,Male,0
23835,23835,Kavya,44,Female,0
23836,23836,Anitha,0,Female,0
23837,23837,Bhavya,51,Female,0
23838,23838,Kavya,0,Male,0
23839,23839,Geetha,37,Female,0
23840,23840,Deepa,0,Male,0
23841,23841,Kavya,18,Male,0
23842,23842,Venkatesh,84,Female,0
23843,23843,Nagaraj,74,Female,0
23844,23844,Anitha,67,Male,0
23845,23845,Geetha,11,Female,0
23846,23846,Manjunath,40,Male,0
23847,23847,Nagaraj,62,Male,0
23848,23848,Geetha,25,Male,0
23849,23849,Sowmya,48,Male,0
23850,23850,Bhavya,81,Male,0
23851,23851,Venkatesh,46,Female,0
23852,23852,Bhavya,15,Female,0
23853,23853,Nagaraj,15,Male,0
23854,23854,Pooja,18,Female,0
23855,23855,Pooja,35,Male,0
23856,23856,Anitha,16,Female,0
23857,23857,Geetha,47,Male,0
23858,23858,Anitha,45,Female,0
23859,23859,Officer_040,38,Female,1
23860,23860,Venkatesh,81,Male,0
23861,23861,Geetha,45,Male,0
23862,23862,Bhavya,36,Male,0
23863,23863,Deepa,18,Female,0
23864,23864,Sowmya,47,Female,0
23865,23865,Geetha,24,Male,0
23866,23866,Venkatesh,22,Female,0
23867,23867,Bhavya,3,Female,0
23868,23868,Geetha,11,Female,0
23869,23869,Geetha,14,Female,0
23870,23870,Ravi,83,Male,0
23871,23871,Nagaraj,2,Male,0
23872,23872,Ravi,23,Male,0
23873,23873,Geetha,37,Female,0
23874,23874,Pooja,62,Male,0
23875,23875,Lakshmi,81,Male,0
23876,23876,Kavya,74,Male,0
23877,23877,Kavya,66,Female,0
23878,23878,Sowmya,32,Female,0
23879,23879,Kavya,31,Female,0
23880,23880,Deepa,10,Female,0
23881,23881,Venkatesh,62,Male,0
23882,23882,Ravi,21,Female,0
23883,23883,Deepa,41,Male,0
23884,23884,Bhavya,37,Male,0
23885,23885,Sowmya,80,Female,0
23886,23886,Lakshmi,28,Male,0
23887,23887,Bhavya,48,Female,0
23888,23888,Geetha,67,Female,0
23889,23889,Kavya,28,Male,0
23890,23890,Kavya,59,Male,0
23891,23891,Bhavya,13,Female,0
23892,23892,Ravi,30,Female,0
23893,23893,Venkatesh,85,Male,0
23894,23894,Nagaraj,39,Female,0
23895,23895,Lakshmi,17,Male,0
23896,23896,Ravi,49,Male,0
23897,23897,Ravi,59,Female,0
23898,23898,Anitha,64,Male,0
23899,23899,Ravi,70,Female,0
23900,23900,Sowmya,25,Male,0
23901,23901,Venkatesh,14,Male,0
23902,23902,Anitha,14,Male,0
23903,23903,Nagaraj,13,Male,0
23904,23904,Anitha,73,Male,0
23905,23905,Nagaraj,2,Female,0
23906,23906,Geetha,16,Female,0
23907,23907,Nagaraj,76,Female,0
23908,23908,Kavya,44,Female,0
23909,23909,Pooja,29,Male,0
23910,23910,Venkatesh,37,Female,0
23911,23911,Pooja,25,Male,0
23912,23912,Deepa,33,Male,0
23913,23913,Nagaraj,50,Male,0
23914,23914,Bhavya,40,Male,0
23915,23915,Lakshmi,32,Female,0
23916,23916,Anitha,58,Female,0
23917,23917,Geetha,57,Male,0
23918,23918,Sowmya,6,Female,0
23919,23919,Venkatesh,81,Female,0
23920,23920,Nagaraj,7,Female,0
23921,23921,Bhavya,38,Male,0
23922,23922,Kavya,34,Male,0
23923,23923,Bhavya,35,Male,0
23924,23924,Pooja,19,Female,0
23925,23925,Geetha,20,Male,0
23926,23926,Nagaraj,25,Female,0
23927,23927,Deepa,74,Male,0
23928,23928,Ravi,54,Male,0
23929,23929,Geetha,78,Male,0
23930,23930,Deepa,84,Female,0
23931,23931,Sowmya,76,Female,0
23932,23932,Sowmya,52,Female,0
23933,23933,Nagaraj,77,Male,0
23934,23934,Lakshmi,4,Male,0
23935,23935,Ravi,24,Male,0
23936,23936,Manjunath,70,Male,0
23937,23937,Deepa,78,Female,0
23938,23938,Pooja,47,Male,0
23939,23939,Kavya,39,Male,0
23940,23940,Sowmya,10,Female,0
23941,23941,Bhavya,83,Male,0
23942,23942,Kavya,40,Male,0
23943,23943,Nagaraj,77,Male,0
23944,23944,Bhavya,82,Female,0
23945,23945,Venkatesh,49,Male,0
23946,23946,Manjunath,40,Male,0
23947,23947,Pooja,16,Female,0
23948,23948,Deepa,46,Male,0
23949,23949,Anitha,13,Male,0
23950,23950,Venkatesh,67,Male,0
23951,23951,Ravi,22,Male,0
23952,23952,Anitha,73,Female,0
23953,23953,Sowmya,16,Male,0
23954,23954,Venkatesh,18,Male,0
23955,23955,Bhavya,85,Female,0
23956,23956,Geetha,50,Female,0
23957,23957,Geetha,79,Female,0
23958,23958,Lakshmi,65,Female,0
23959,23959,Kavya,12,Female,0
23960,23960,Manjunath,23,Female,0
23961,23961,Sowmya,2,Male,0
23962,23962,Anitha,45,Female,0
23963,23963,Anitha,24,Male,0
23964,23964,Ravi,30,Female,0
23965,23965,Geetha,41,Male,0
23966,23966,Anitha,12,Female,0
23967,23967,Deepa,69,Female,0
23968,23968,Nagaraj,73,Female,0
23969,23969,Anitha,70,Female,0
23970,23970,Pooja,81,Male,0
23971,23971,Ravi,7,Male,0
23972,23972,Geetha,62,Female,0
23973,23973,Kavya,59,Male,0
23974,23974,Manjunath,78,Male,0
23975,23975,Bhavya,48,Female,0
23976,23976,Bhavya,82,Male,0
23977,23977,Kavya,13,Female,0
23978,23978,Bhavya,6,Female,0
23979,23979,Pooja,66,Male,0
23980,23980,Pooja,14,Male,0
23981,23981,Bhavya,36,Female,0
23982,23982,Manjunath,41,Male,0
23983,23983,Manjunath,58,Male,0
23984,23984,Anitha,3,Female,0
23985,23985,Nagaraj,15,Male,0
23986,23986,Venkatesh,71,Male,0
23987,23987,Lakshmi,1,Female,0
23988,23988,Anitha,45,Male,0
23989,23989,Venkatesh,71,Male,0
23990,23990,Kavya,85,Female,0
23991,23991,Kavya,23,Male,0
23992,23992,Manjunath,30,Male,0
23993,23993,Ravi,79,Male,0
23994,23994,Anitha,12,Female,0
23995,23995,Sowmya,73,Female,0
23996,23996,Ravi,24,Female,0
23997,23997,Manjunath,75,Male,0
23998,23998,Sowmya,21,Male,0
23999,23999,Ravi,42,Male,0
24000,24000,Pooja,57,Male,0
24001,24001,Ravi,55,Female,0
24002,24002,Venkatesh,41,Male,0
24003,24003,Kavya,40,Female,0
24004,24004,Nagaraj,17,Female,0
24005,24005,Geetha,56,Male,0
24006,24006,Kavya,68,Female,0
24007,24007,Bhavya,63,Male,0
24008,24008,Geetha,66,Male,0
24009,24009,Anitha,58,Female,0
24010,24010,Sowmya,36,Male,0
24011,24011,Nagaraj,23,Female,0
24012,24012,Kavya,5,Male,0
24013,24013,Lakshmi,45,Male,0
24014,24014,Venkatesh,68,Male,0
24015,24015,Deepa,66,Male,0
24016,24016,Manjunath,43,Male,0
24017,24017,Venkatesh,51,Female,0
24018,24018,Sowmya,38,Female,0
24019,24019,Ravi,7,Female,0
24020,24020,Ravi,56,Male,0
24021,24021,Venkatesh,28,Male,0
24022,24022,Kavya,1,Female,0
24023,24023,Nagaraj,28,Male,0
24024,24024,Deepa,56,Male,0
24025,24025,Lakshmi,50,Male,0
24026,24026,Pooja,69,Female,0
24027,24027,Anitha,49,Female,0
24028,24028,Deepa,46,Female,0
24029,24029,Anitha,60,Female,0
24030,24030,Pooja,58,Male,0
24031,24031,Bhavya,71,Female,0
24032,24032,Manjunath,33,Female,0
24033,24033,Deepa,26,Female,0
24034,24034,Nagaraj,40,Male,0
24035,24035,Nagaraj,76,Male,0
24036,24036,Sowmya,57,Female,0
24037,24037,Manjunath,68,Female,0
24038,24038,Lakshmi,16,Male,0
24039,24039,Ravi,74,Female,0
24040,24040,Pooja,12,Female,0
24041,24041,Lakshmi,26,Female,0
24042,24042,Deepa,2,Female,0
24043,24043,Venkatesh,46,Male,0
24044,24044,Nagaraj,18,Male,0
24045,24045,Sowmya,23,Female,0
24046,24046,Nagaraj,1,Male,0
24047,24047,Sowmya,3,Male,0
24048,24048,Lakshmi,2,Female,0
24049,24049,Nagaraj,61,Female,0
24050,24050,Sowmya,22,Male,0
24051,24051,Deepa,47,Female,0
24052,24052,Nagaraj,2,Male,0
24053,24053,Pooja,13,Female,0
24054,24054,Ravi,65,Male,0
24055,24055,Bhavya,44,Female,0
24056,24056,Deepa,73,Male,0
24057,24057,Nagaraj,1,Female,0
24058,24058,Deepa,37,Male,0
24059,24059,Lakshmi,10,Male,0
24060,24060,Kavya,57,Male,0
24061,24061,Geetha,0,Female,0
24062,24062,Lakshmi,71,Male,0
24063,24063,Pooja,71,Female,0
24064,24064,Anitha,79,Male,0
24065,24065,Venkatesh,35,Female,0
24066,24066,Anitha,13,Male,0
24067,24067,Pooja,53,Male,0
24068,24068,Bhavya,63,Female,0
24069,24069,Ravi,52,Male,0
24070,24070,Kavya,10,Female,0
24071,24071,Nagaraj,72,Male,0
24072,24072,Pooja,35,Male,0
24073,24073,Manjunath,5,Male,0
24074,24074,Geetha,41,Female,0
24075,24075,Pooja,29,Male,0
24076,24076,Sowmya,62,Male,0
24077,24077,Bhavya,71,Female,0
24078,24078,Ravi,1,Male,0
24079,24079,Venkatesh,3,Female,0
24080,24080,Anitha,20,Male,0
24081,24081,Ravi,7,Female,0
24082,24082,Sowmya,42,Male,0
24083,24083,Lakshmi,23,Female,0
24084,24084,Geetha,61,Female,0
24085,24085,Pooja,61,Male,0
24086,24086,Deepa,30,Female,0
24087,24087,Lakshmi,72,Male,0
24088,24088,Deepa,14,Female,0
24089,24089,Deepa,34,Male,0
24090,24090,Deepa,17,Female,0
24091,24091,Nagaraj,85,Male,0
24092,24092,Ravi,61,Male,0
24093,24093,Pooja,55,Male,0
24094,24094,Bhavya,2,Female,0
24095,24095,Kavya,78,Female,0
24096,24096,Nagaraj,29,Male,0
24097,24097,Anitha,59,Male,0
24098,24098,Geetha,79,Male,0
24099,24099,Bhavya,14,Female,0
24100,24100,Bhavya,54,Female,0
24101,24101,Geetha,43,Male,0
24102,24102,Anitha,40,Male,0
24103,24103,Nagaraj,11,Male,0
24104,24104,Sowmya,45,Female,0
24105,24105,Lakshmi,52,Male,0
24106,24106,Ravi,24,Female,0
24107,24107,Pooja,33,Male,0
24108,24108,Bhavya,60,Male,0
24109,24109,Geetha,17,Female,0
24110,24110,Venkatesh,7,Female,0
24111,24111,Nagaraj,54,Male,0
24112,24112,Nagaraj,4,Female,0
24113,24113,Ravi,56,Female,0
24114,24114,Ravi,81,Male,0
24115,24115,Manjunath,4,Male,0
24116,24116,Kavya,56,Female,0
24117,24117,Sowmya,51,Male,0
24118,24118,Nagaraj,5,Female,0
24119,24119,Nagaraj,13,Male,0
24120,24120,Pooja,44,Male,0
24121,24121,Nagaraj,61,Male,0
24122,24122,Bhavya,75,Female,0
24123,24123,Lakshmi,2,Female,0
24124,24124,Anitha,78,Male,0
24125,24125,Manjunath,42,Male,0
24126,24126,Deepa,6,Male,0
24127,24127,Anitha,16,Male,0
24128,24128,Sowmya,54,Male,0
24129,24129,Kavya,51,Male,0
24130,24130,Bhavya,16,Male,0
24131,24131,Pooja,39,Male,0
24132,24132,Ravi,45,Male,0
24133,24133,Pooja,30,Male,0
24134,24134,Manjunath,48,Male,0
24135,24135,Ravi,20,Male,0
24136,24136,Pooja,0,Female,0
24137,24137,Lakshmi,50,Female,0
24138,24138,Ravi,51,Male,0
24139,24139,Pooja,23,Male,0
24140,24140,Kavya,82,Female,0
24141,24141,Pooja,47,Male,0
24142,24142,Manjunath,32,Male,0
24143,24143,Pooja,19,Female,0
24144,24144,Venkatesh,5,Male,0
24145,24145,Deepa,70,Female,0
24146,24146,Lakshmi,68,Male,0
24147,24147,Ravi,35,Male,0
24148,24148,Lakshmi,32,Male,0
24149,24149,Sowmya,55,Male,0
24150,24150,Nagaraj,44,Female,0
24151,24151,Bhavya,48,Male,0
24152,24152,Venkatesh,29,Male,0
24153,24153,Manjunath,56,Female,0
24154,24154,Lakshmi,13,Male,0
24155,24155,Nagaraj,61,Male,0
24156,24156,Manjunath,59,Male,0
24157,24157,Nagaraj,40,Male,0
24158,24158,Lakshmi,58,Male,0
24159,24159,Deepa,75,Female,0
24160,24160,Kavya,79,Female,0
24161,24161,Bhavya,71,Female,0
24162,24162,Nagaraj,28,Male,0
24163,24163,Bhavya,43,Male,0
24164,24164,Pooja,47,Female,0
24165,24165,Lakshmi,75,Male,0
24166,24166,Venkatesh,12,Male,0
24167,24167,Deepa,35,Male,0
24168,24168,Pooja,56,Female,0
24169,24169,Officer_031,26,Male,1
24170,24170,Kavya,61,Male,0
24171,24171,Bhavya,0,Male,0
24172,24172,Lakshmi,41,Female,0
24173,24173,Sowmya,52,Female,0
24174,24174,Kavya,81,Male,0
24175,24175,Pooja,81,Female,0
24176,24176,Ravi,26,Female,0
24177,24177,Pooja,58,Male,0
24178,24178,Bhavya,58,Female,0
24179,24179,Sowmya,9,Male,0
24180,24180,Ravi,52,Female,0
24181,24181,Nagaraj,13,Male,0
24182,24182,Pooja,61,Male,0
24183,24183,Geetha,63,Male,0
24184,24184,Venkatesh,43,Male,0
24185,24185,Bhavya,32,Male,0
24186,24186,Geetha,30,Male,0
24187,24187,Sowmya,7,Female,0
24188,24188,Manjunath,60,Male,0
24189,24189,Pooja,83,Male,0
24190,24190,Sowmya,6,Male,0
24191,24191,Anitha,85,Male,0
24192,24192,Deepa,30,Female,0
24193,24193,Deepa,63,Male,0
24194,24194,Pooja,49,Male,0
24195,24195,Anitha,40,Female,0
24196,24196,Sowmya,63,Female,0
24197,24197,Bhavya,24,Female,0
24198,24198,Venkatesh,24,Female,0
24199,24199,Sowmya,83,Male,0
24200,24200,Geetha,8,Male,0
24201,24201,Lakshmi,79,Male,0
24202,24202,Lakshmi,72,Male,0
24203,24203,Lakshmi,39,Female,0
24204,24204,Ravi,17,Female,0
24205,24205,Manjunath,69,Male,0
24206,24206,Kavya,74,Male,0
24207,24207,Bhavya,13,Male,0
24208,24208,Lakshmi,55,Male,0
24209,24209,Bhavya,19,Male,0
24210,24210,Officer_048,52,Female,1
24211,24211,Lakshmi,9,Male,0
24212,24212,Sowmya,66,Female,0
24213,24213,Anitha,59,Male,0
24214,24214,Sowmya,23,Female,0
24215,24215,Manjunath,28,Male,0
24216,24216,Venkatesh,72,Male,0
24217,24217,Venkatesh,72,Female,0
24218,24218,Kavya,34,Female,0
24219,24219,Kavya,17,Female,0
24220,24220,Bhavya,22,Female,0
24221,24221,Pooja,55,Female,0
24222,24222,Deepa,17,Female,0
24223,24223,Pooja,32,Female,0
24224,24224,Ravi,59,Female,0
24225,24225,Anitha,83,Male,0
24226,24226,Pooja,35,Male,0
24227,24227,Sowmya,6,Female,0
24228,24228,Lakshmi,32,Female,0
24229,24229,Kavya,76,Female,0
24230,24230,Deepa,58,Male,0
24231,24231,Deepa,78,Female,0
24232,24232,Anitha,27,Male,0
24233,24233,Venkatesh,69,Male,0
24234,24234,Officer_007,38,Male,1
24235,24235,Venkatesh,23,Male,0
24236,24236,Anitha,41,Male,0
24237,24237,Anitha,12,Female,0
24238,24238,Pooja,48,Male,0
24239,24239,Kavya,78,Female,0
24240,24240,Lakshmi,62,Male,0
24241,24241,Ravi,36,Male,0
24242,24242,Geetha,26,Female,0
24243,24243,Lakshmi,2,Female,0
24244,24244,Kavya,38,Female,0
24245,24245,Bhavya,71,Male,0
24246,24246,Pooja,46,Male,0
24247,24247,Kavya,41,Male,0
24248,24248,Nagaraj,54,Female,0
24249,24249,Deepa,61,Male,0
24250,24250,Deepa,42,Male,0
24251,24251,Nagaraj,45,Male,0
24252,24252,Pooja,29,Male,0
24253,24253,Venkatesh,30,Male,0
24254,24254,Lakshmi,70,Male,0
24255,24255,Lakshmi,56,Male,0
24256,24256,Ravi,68,Male,0
24257,24257,Nagaraj,12,Male,0
24258,24258,Pooja,30,Female,0
24259,24259,Nagaraj,78,Female,0
24260,24260,Sowmya,16,Female,0
24261,24261,Lakshmi,38,Male,0
24262,24262,Anitha,21,Female,0
24263,24263,Officer_064,42,Female,1
24264,24264,Anitha,26,Female,0
24265,24265,Deepa,77,Female,0
24266,24266,Bhavya,15,Female,0
24267,24267,Bhavya,59,Male,0
24268,24268,Kavya,24,Female,0
24269,24269,Anitha,13,Male,0
24270,24270,Nagaraj,60,Female,0
24271,24271,Manjunath,54,Female,0
24272,24272,Anitha,4,Male,0
24273,24273,Ravi,51,Male,0
24274,24274,Pooja,75,Female,0
24275,24275,Kavya,14,Female,0
24276,24276,Venkatesh,75,Female,0
24277,24277,Ravi,79,Female,0
24278,24278,Venkatesh,10,Male,0
24279,24279,Geetha,33,Female,0
24280,24280,Deepa,3,Female,0
24281,24281,Deepa,33,Male,0
24282,24282,Lakshmi,37,Male,0
24283,24283,Ravi,24,Male,0
24284,24284,Geetha,31,Male,0
24285,24285,Kavya,53,Female,0
24286,24286,Manjunath,60,Female,0
24287,24287,Lakshmi,35,Female,0
24288,24288,Manjunath,81,Male,0
24289,24289,Lakshmi,58,Female,0
24290,24290,Manjunath,34,Female,0
24291,24291,Ravi,2,Male,0
24292,24292,Lakshmi,66,Male,0
24293,24293,Kavya,35,Male,0
24294,24294,Geetha,20,Female,0
24295,24295,Manjunath,85,Male,0
24296,24296,Ravi,30,Male,0
24297,24297,Ravi,13,Female,0
24298,24298,Lakshmi,46,Female,0
24299,24299,Pooja,75,Female,0
24300,24300,Venkatesh,8,Female,0
24301,24301,Venkatesh,58,Male,0
24302,24302,Kavya,78,Female,0
24303,24303,Kavya,49,Male,0
24304,24304,Sowmya,20,Male,0
24305,24305,Bhavya,75,Female,0
24306,24306,Manjunath,12,Female,0
24307,24307,Sowmya,26,Female,0
24308,24308,Pooja,5,Male,0
24309,24309,Anitha,81,Male,0
24310,24310,Deepa,22,Female,0
24311,24311,Pooja,46,Female,0
